3.0698,3.799,3.0698,0
3.0798,3.799,3.0798,0
3.0899,3.799,3.0899,0
3.0992,3.798,3.0992,0
3.1094,3.798,3.1094,0
3.1197,3.797,3.1197,0
3.1291,3.797,3.1291,0
3.1395,3.797,3.1395,0
3.149,3.796,3.149,0
3.1596,3.796,3.1596,0
3.1693,3.795,3.1693,0
3.1799,3.795,3.1799,0
3.1897,3.795,3.1897,0
3.1996,3.794,3.1996,0
3.2095,3.794,3.2095,0
3.2194,3.793,3.2194,0
3.2295,3.793,3.2295,0
3.2396,3.793,3.2396,0
3.2497,3.792,3.2497,0
3.2599,3.792,3.2599,0
3.2692,3.792,3.2692,0
3.2795,3.791,3.2795,0
3.2899,3.791,3.2899,0
3.2993,3.791,3.2993,0
3.3099,3.79,3.3099,0
3.3194,3.79,3.3194,0
3.329,3.79,3.329,0
3.3397,3.789,3.3397,0
3.3494,3.789,3.3494,0
3.3592,3.789,3.3592,0
3.369,3.788,3.369,0
3.38,3.788,3.38,0
3.3899,3.788,3.3899,0
3.3999,3.787,3.3999,0
3.4089,3.787,3.4089,0
3.419,3.787,3.419,0
3.4292,3.787,3.4292,0
3.4394,3.786,3.4394,0
3.4497,3.786,3.4497,0
3.4589,3.786,3.4589,0
3.4693,3.785,3.4693,0
3.4798,3.785,3.4798,0
3.4892,3.785,3.4892,0
3.4998,3.785,3.4998,0
3.5092,3.784,3.5092,0
3.52,3.784,3.52,0
3.5295,3.784,3.5295,0
3.5392,3.784,3.5392,0
3.5489,3.783,3.5489,0
3.5598,3.783,3.5598,0
3.5696,3.783,3.5696,0
3.5795,3.782,3.5795,0
3.5894,3.782,3.5894,0
3.5994,3.782,3.5994,0
3.6094,3.782,3.6094,0
3.6195,3.781,3.6195,0
3.6296,3.781,3.6296,0
3.6398,3.781,3.6398,0
3.6488,3.781,3.6488,0
3.6591,3.78,3.6591,0
3.6694,3.78,3.6694,0
